order_id,date_commande,fournisseur,entrepot,client,produit,quantite_commandee,quantite_livree,cout_unitaire_mad,cout_total_mad,distance_km,delai_livraison_jours,retard_jours,stock_actuel,demande_prevue,taux_service_pct,cout_transport_mad,statut,rupture_stock,region,is_retard,is_rupture,taux_livraison_pct,risque_rupture,cout_par_km,cout_par_unite,mois
SC-00100,2026-02-08 20:00:00,Casa Packaging,WH-Tanger,BIM,Produit C,341.0,296.0,176.57,60210.23,177.7,3.22,0.11,366.0,1377,89.59,2213.68,Livré,True,Oriental,False,True,86.80351906158357,True,12.45740011254924,203.4129391891892,2026-02
SC-00101,2026-04-03 22:30:00,Safi Minerals,WH-Fes,Marjane,Produit F,574.0,509.0,233.19,133852.26,631.9,13.87,9.26,4251.0,553,83.41,6904.13,Livré,False,Oriental,True,False,88.67595818815332,False,10.925985124228518,262.9710412573674,2026-04
SC-00102,2026-01-23 09:15:00,Tanger Components,WH-Marrakech,Grossiste Sud,Produit A,587.0,530.0,139.8,82063.49,349.0,12.42,8.9,5547.0,116,96.83,4375.5,Livré,False,Centre,True,False,90.28960817717207,False,12.537249283667622,154.83677358490567,2026-01
SC-00103,2026-04-09 13:00:00,Fes Textiles,WH-Fes,Marjane,Produit A,66.0,63.0,220.61,54724.71,447.2,14.68,13.21,4014.0,863,87.86,3793.34,Livré,False,Sud,True,False,95.45454545454545,False,8.482423971377461,868.6461904761904,2026-04
SC-00104,2026-01-01 08:45:00,Tanger Components,WH-Casablanca,Grossiste Sud,Produit B,493.0,486.0,155.14,76481.9,644.9,9.66,1.86,1929.0,1382,95.06,7976.88,Livré,False,Centre,False,False,98.58012170385395,False,12.369173515273687,157.3701646090535,2026-01
SC-00105,2026-05-05 16:45:00,Rabat Pharma,WH-Agadir,Grossiste Sud,Produit D,962.0,974.0,183.4,176429.15,354.6,2.3,0.0,4587.0,1126,98.55,2131.47,Annulé,False,Oriental,False,False,101.24740124740124,False,6.010913705583755,181.13875770020533,2026-05
SC-00106,2026-02-02 11:00:00,Rabat Pharma,WH-Marrakech,BIM,Produit D,1001.0,909.0,148.37,148518.41,595.9,11.67,8.26,521.0,1746,99.4,4757.61,Livré,True,Centre,True,True,90.80919080919081,True,7.983906695754321,163.3865896589659,2026-02
SC-00107,2026-04-19 17:15:00,Rabat Pharma,WH-Fes,Grossiste Sud,Produit A,945.0,924.0,194.5,183799.28,359.1,4.74,0.0,198.0,583,93.51,3650.55,Livré,True,Sud,False,True,97.77777777777777,True,10.165831244778612,198.9169696969697,2026-04
SC-00108,2026-05-08 17:15:00,Fes Textiles,WH-Casablanca,BIM,Produit E,1098.0,1098.0,70.75,77687.44,451.1,5.31,0.05,3884.0,633,84.85,5644.98,En retard,False,Sud,False,False,100.0,False,12.51381068499224,70.7535883424408,2026-05
SC-00109,2026-03-14 09:30:00,Safi Minerals,WH-Fes,BIM,Produit E,963.0,910.0,61.47,59191.83,637.7,8.93,5.48,3410.0,1781,95.53,6230.21,Livré,False,Oriental,True,False,94.4963655244029,False,9.769813391877058,65.04596703296704,2026-03
SC-00110,2026-01-17 12:30:00,Safi Minerals,WH-Marrakech,Export Client,Produit C,665.0,627.0,155.68,103527.32,770.4,11.98,5.72,3929.0,1507,91.49,4369.25,Livré,False,Nord,True,False,94.28571428571428,False,5.671404465212877,165.11534290271135,2026-01
SC-00111,2026-06-21 14:15:00,Tanger Components,WH-Casablanca,Carrefour,Produit C,595.0,564.0,145.52,86581.87,72.4,14.93,10.41,4690.0,1694,85.78,478.13,Livré,False,Sud,True,False,94.78991596638654,False,6.604005524861878,153.51395390070923,2026-06
SC-00112,2026-03-31 09:30:00,Safi Minerals,WH-Marrakech,Grossiste Nord,Produit A,1167.0,1168.0,30.93,36096.79,187.7,4.65,0.0,3436.0,1279,95.85,1083.82,Livré,False,Sud,False,False,100.08568980291346,False,5.774214171550346,30.90478595890411,2026-03
SC-00113,2026-04-08 09:45:00,Safi Minerals,WH-Tanger,Pharmacie Centrale,Produit D,110.0,110.0,223.1,24541.41,634.6,10.46,1.82,2802.0,1704,82.36,5264.28,Livré,False,Nord,False,False,100.0,False,8.295430192247084,223.10372727272727,2026-04
SC-00114,2026-03-10 11:00:00,Casa Packaging,WH-Marrakech,Pharmacie Centrale,Produit E,644.0,643.0,16.81,10826.49,694.3,6.32,2.88,2758.0,1114,95.14,8142.21,En retard,False,Sud,True,False,99.84472049689441,False,11.727221662105718,16.83746500777605,2026-03
SC-00115,2026-03-05 07:30:00,Tanger Components,WH-Casablanca,Retail Pro,Produit E,22.0,21.0,148.11,3258.44,49.7,4.32,3.14,1592.0,1581,88.52,604.75,Livré,False,Nord,True,False,95.45454545454545,False,12.168008048289737,155.16380952380953,2026-03
SC-00116,2026-01-11 11:00:00,Tanger Components,WH-Fes,Carrefour,Produit D,302.0,272.0,46.16,13941.54,721.3,4.63,1.44,4908.0,1571,94.95,4627.89,Livré,False,Souss,False,False,90.06622516556291,False,6.416040482462222,51.255661764705884,2026-01
SC-00117,2026-01-21 22:30:00,Agadir Plastics,WH-Casablanca,BIM,Produit B,657.0,587.0,137.37,90252.06,377.0,5.55,0.0,2018.0,233,82.96,4657.1,Livré,False,Oriental,False,False,89.3455098934551,False,12.353050397877984,153.75137989778534,2026-01
SC-00118,2026-05-03 14:00:00,Rabat Pharma,WH-Fes,Retail Pro,Produit C,326.0,299.0,152.28,49643.66,137.0,4.9,0.0,3894.0,1298,97.36,1669.71,Livré,False,Oriental,False,False,91.71779141104295,False,12.187664233576642,166.0323076923077,2026-05
SC-00119,2026-03-05 15:30:00,Safi Minerals,WH-Tanger,Pharmacie Centrale,Produit F,1058.0,1007.0,125.91,133216.39,473.1,8.29,3.36,881.0,181,87.11,5009.56,Livré,False,Nord,True,False,95.17958412098298,False,10.588797294440923,132.2903574975174,2026-03
SC-00120,2026-03-12 11:30:00,Safi Minerals,WH-Marrakech,Export Client,Produit D,99.0,90.0,41.82,4139.76,246.6,3.91,0.0,1255.0,33,82.22,3056.33,En retard,False,Centre,False,False,90.9090909090909,False,12.393876723438767,45.99733333333334,2026-03
SC-00121,2026-03-02 14:00:00,Safi Minerals,WH-Fes,Export Client,Produit B,1125.0,1043.0,192.91,217020.94,682.8,7.46,0.09,4877.0,1629,97.34,4977.98,Livré,False,Oriental,False,False,92.71111111111111,False,7.290538957234915,208.07376797698944,2026-03
SC-00122,2026-04-28 06:45:00,Agadir Plastics,WH-Agadir,Retail Pro,Produit D,956.0,840.0,126.6,121030.19,772.2,5.55,3.05,5463.0,51,90.77,8457.95,Livré,False,Nord,True,False,87.86610878661088,False,10.953056203056203,144.08355952380953,2026-04
SC-00123,2026-02-21 14:45:00,Tanger Components,WH-Agadir,Retail Pro,Produit F,907.0,920.0,128.58,116623.33,457.6,6.13,0.0,1211.0,1607,96.43,3614.1,Livré,True,Sud,False,True,101.43329658213891,True,7.897945804195803,126.76448913043478,2026-02
SC-00124,2026-05-18 06:00:00,Safi Minerals,WH-Casablanca,Grossiste Sud,Produit F,134.0,129.0,75.48,10114.84,716.1,6.14,1.88,5651.0,993,87.17,6454.69,Livré,False,Oriental,False,False,96.26865671641791,False,9.013671274961597,78.40961240310078,2026-05
SC-00125,2026-06-10 09:15:00,Tanger Components,WH-Tanger,Grossiste Sud,Produit E,403.0,355.0,200.23,80694.26,217.2,4.98,2.03,471.0,331,87.6,2582.49,Livré,False,Sud,True,False,88.08933002481389,False,11.889917127071822,227.3077746478873,2026-06
SC-00126,2026-05-17 06:30:00,Rabat Pharma,WH-Fes,BIM,Produit D,1112.0,1118.0,135.03,150153.43,460.6,6.88,0.19,5376.0,147,92.04,3766.85,Partiel,False,Centre,False,False,100.53956834532374,False,8.178137212331741,134.30539355992843,2026-05
SC-00127,2026-02-18 09:00:00,Fes Textiles,WH-Casablanca,BIM,Produit A,102.0,88.0,165.02,16832.12,315.5,6.57,4.0,3122.0,1074,94.37,3175.93,Livré,False,Sud,True,False,86.27450980392157,False,10.066339144215531,191.2740909090909,2026-02
SC-00128,2026-03-01 17:30:00,Casa Packaging,WH-Casablanca,Pharmacie Centrale,Produit B,816.0,733.0,155.31,126729.99,154.9,6.08,0.0,1649.0,21,87.57,1906.15,Livré,False,Nord,False,False,89.82843137254902,False,12.305681084570692,172.89221009549797,2026-03
SC-00129,2026-06-17 20:00:00,Marrakech Food,WH-Tanger,Retail Pro,Produit A,524.0,470.0,116.19,60883.86,599.7,4.48,0.0,4959.0,1251,88.25,5757.64,En retard,False,Oriental,False,False,89.69465648854961,False,9.600867100216774,129.54012765957447,2026-06
SC-00130,2026-03-11 18:30:00,Marrakech Food,WH-Fes,Retail Pro,Produit F,535.0,479.0,239.55,128158.98,739.0,17.14,12.31,5802.0,625,96.47,7316.2,Livré,False,Sud,True,False,89.53271028037383,False,9.900135317997293,267.55528183716075,2026-03
SC-00131,2026-05-04 12:45:00,Fes Textiles,WH-Tanger,Retail Pro,Produit F,457.0,399.0,45.94,20993.77,554.4,3.42,0.0,3126.0,1501,90.29,5020.15,Livré,False,Oriental,False,False,87.30853391684902,False,9.055104617604618,52.6159649122807,2026-05
SC-00132,2026-04-23 19:00:00,Rabat Pharma,WH-Marrakech,Export Client,Produit E,369.0,321.0,210.63,77720.91,217.9,8.85,0.46,1178.0,35,97.62,1568.45,Annulé,False,Oriental,False,False,86.99186991869918,False,7.1980266177145475,242.12121495327105,2026-04
SC-00133,2026-04-04 17:30:00,Tanger Components,WH-Casablanca,Grossiste Nord,Produit F,61.0,56.0,222.84,13593.12,468.9,10.75,5.45,2496.0,1337,87.37,6004.53,Livré,False,Sud,True,False,91.80327868852459,False,12.80556621880998,242.73428571428573,2026-04
SC-00134,2026-06-28 18:30:00,Tanger Components,WH-Agadir,BIM,Produit A,741.0,754.0,186.55,138233.77,697.2,8.1,2.47,1874.0,1410,94.75,6387.07,En retard,False,Nord,True,False,101.75438596491229,False,9.161029833620194,183.3339124668435,2026-06
SC-00135,2026-04-17 17:00:00,Agadir Plastics,WH-Fes,Carrefour,Produit C,818.0,735.0,208.43,170498.31,386.2,8.41,6.47,1869.0,1729,99.63,2888.21,Livré,False,Centre,True,False,89.85330073349633,False,7.478534438114966,231.97048979591835,2026-04
SC-00136,2026-01-09 19:00:00,Rabat Pharma,WH-Agadir,Carrefour,Produit C,1105.0,1113.0,144.03,159148.06,660.1,4.58,0.0,3320.0,1592,82.01,4013.47,En retard,False,Oriental,False,False,100.72398190045249,False,6.080093925162854,142.99017070979335,2026-01
SC-00137,2026-06-03 15:30:00,Casa Packaging,WH-Fes,Pharmacie Centrale,Produit B,775.0,685.0,54.32,42100.9,55.8,3.8,0.0,2689.0,257,87.12,401.91,Partiel,False,Oriental,False,False,88.38709677419355,False,7.202688172043011,61.46116788321168,2026-06
SC-00138,2026-06-16 15:00:00,Fes Textiles,WH-Marrakech,Export Client,Produit F,783.0,708.0,186.36,145920.44,301.0,2.62,0.0,1163.0,1039,90.1,2411.42,Partiel,False,Nord,False,False,90.42145593869732,False,8.011362126245848,206.1023163841808,2026-06
SC-00139,2026-02-17 15:45:00,Tanger Components,WH-Casablanca,Grossiste Nord,Produit A,208.0,209.0,123.17,25620.17,334.0,2.71,0.0,1274.0,934,96.62,3872.59,Livré,False,Souss,False,False,100.48076923076923,False,11.594580838323354,122.58454545454545,2026-02
SC-00140,2026-06-01 16:00:00,Rabat Pharma,WH-Casablanca,Export Client,Produit A,737.0,671.0,167.21,123234.42,520.2,3.24,0.0,4362.0,1670,86.09,6582.52,En retard,False,Nord,False,False,91.04477611940298,False,12.653825451749327,183.65785394932936,2026-06
SC-00141,2026-02-11 16:15:00,Tanger Components,WH-Casablanca,Export Client,Produit B,1041.0,1017.0,131.39,136781.77,161.8,3.24,1.57,4973.0,502,89.77,1449.49,Livré,False,Centre,False,False,97.69452449567724,False,8.958529048207664,134.49534906588002,2026-02
SC-00142,2026-02-15 07:00:00,Safi Minerals,WH-Tanger,Pharmacie Centrale,Produit A,209.0,180.0,229.93,48055.84,385.1,11.0,9.38,4191.0,679,92.75,4598.92,Livré,False,Oriental,True,False,86.1244019138756,False,11.94214489742924,266.9768888888889,2026-02
SC-00143,2026-04-27 11:00:00,Tanger Components,WH-Fes,BIM,Produit C,1182.0,1030.0,200.77,237306.99,230.8,1.94,0.0,2686.0,1540,98.24,2885.22,En retard,False,Oriental,False,False,87.1404399323181,False,12.500953206239167,230.3951359223301,2026-04
SC-00144,2026-03-09 09:00:00,Agadir Plastics,WH-Fes,Pharmacie Centrale,Produit B,460.0,405.0,77.54,35669.8,435.3,3.63,0.13,417.0,987,95.45,3350.06,En retard,True,Nord,False,True,88.04347826086956,True,7.695979784056972,88.0735802469136,2026-03
SC-00145,2026-05-22 10:30:00,Marrakech Food,WH-Fes,BIM,Produit C,632.0,38.0,195.42,7621.28,729.0,8.5,5.21,1715.0,900,96.71,5640.39,Livré,False,Centre,True,False,6.012658227848101,False,7.737160493827161,200.56,2026-05
SC-00146,2026-06-29 15:00:00,Agadir Plastics,WH-Fes,Grossiste Nord,Produit F,734.0,648.0,30.74,22564.24,97.0,3.02,0.0,5637.0,1552,87.46,896.66,En retard,False,Souss,False,False,88.28337874659401,False,9.243917525773195,34.821358024691364,2026-06
SC-00147,2026-03-24 19:15:00,Rabat Pharma,WH-Marrakech,Grossiste Sud,Produit E,279.0,280.0,24.17,6742.69,142.0,1.47,0.0,1672.0,1094,84.17,804.06,Livré,False,Oriental,False,False,100.35842293906809,False,5.662394366197183,24.08103571428571,2026-03
SC-00148,2026-02-27 17:45:00,Safi Minerals,WH-Agadir,Grossiste Nord,Produit D,690.0,597.0,93.69,64645.25,485.4,7.15,0.08,1067.0,1418,84.24,4420.13,Livré,True,Oriental,False,True,86.52173913043478,True,9.10615986814998,108.28350083752093,2026-02
SC-00149,2026-05-10 18:45:00,Safi Minerals,WH-Agadir,Carrefour,Produit B,316.0,312.0,119.94,37902.11,351.0,4.7,1.84,3667.0,382,88.78,4046.93,Livré,False,Oriental,False,False,98.73417721518987,False,11.5297150997151,121.4811217948718,2026-05
SC-00150,2026-04-29 13:45:00,Rabat Pharma,WH-Tanger,BIM,Produit B,1116.0,963.0,186.43,208050.87,444.3,6.5,1.6,1256.0,247,88.69,3244.23,En retard,False,Centre,False,False,86.29032258064517,False,7.301890614449696,216.0445171339564,2026-04
SC-00151,2026-01-26 13:15:00,Agadir Plastics,WH-Casablanca,Grossiste Sud,Produit C,513.0,484.0,168.72,86553.66,714.4,9.86,10.31,2816.0,1487,89.85,5334.93,Livré,False,Nord,True,False,94.34697855750487,False,7.467707166853304,178.82987603305787,2026-01
SC-00152,2026-03-19 11:00:00,Tanger Components,WH-Casablanca,Grossiste Sud,Produit D,962.0,882.0,187.69,180560.7,646.8,3.9,0.26,1949.0,1763,94.6,7640.23,Livré,False,Centre,False,False,91.68399168399168,False,11.812353123067409,204.71734693877553,2026-03
SC-00153,2026-04-07 18:30:00,Fes Textiles,WH-Marrakech,Marjane,Produit D,1115.0,1077.0,36.67,40887.56,687.8,6.14,0.0,3702.0,972,90.03,5928.67,Livré,False,Nord,False,False,96.59192825112108,False,8.619758650770574,37.96430826369545,2026-04
SC-00154,2026-01-12 10:15:00,Safi Minerals,WH-Marrakech,Export Client,Produit D,667.0,584.0,216.71,144548.24,565.9,12.74,7.48,1390.0,90,91.69,7257.07,Livré,False,Sud,True,False,87.55622188905548,False,12.823944159745539,247.51410958904108,2026-01
SC-00155,2026-03-10 06:00:00,Safi Minerals,WH-Marrakech,Retail Pro,Produit E,190.0,184.0,69.65,13233.18,671.4,3.98,0.0,5852.0,1293,94.3,8548.49,Livré,False,Oriental,False,False,96.84210526315789,False,12.732335418528448,71.91945652173914,2026-03
SC-00156,2026-02-06 14:45:00,Marrakech Food,WH-Agadir,Retail Pro,Produit D,100.0,101.0,128.61,12861.23,593.7,14.57,6.63,2554.0,881,87.5,4835.41,Livré,False,Souss,True,False,101.0,False,8.144534276570658,127.3389108910891,2026-02
SC-00157,2026-01-31 19:30:00,Agadir Plastics,WH-Agadir,Export Client,Produit F,913.0,805.0,71.14,64949.64,460.7,9.62,3.67,4140.0,217,97.86,3381.67,Livré,False,Souss,True,False,88.17086527929902,False,7.340286520512264,80.68278260869565,2026-01
SC-00158,2026-06-11 16:15:00,Casa Packaging,WH-Fes,Marjane,Produit A,931.0,871.0,52.39,48779.43,690.0,13.2,8.33,1197.0,883,85.73,5644.76,En retard,False,Oriental,True,False,93.55531686358755,False,8.180811594202899,56.00393800229621,2026-06
SC-00159,2026-05-01 08:15:00,Casa Packaging,WH-Agadir,Grossiste Sud,Produit E,70.0,66.0,128.25,8977.2,122.9,8.38,1.94,153.0,351,99.8,922.57,En retard,True,Oriental,False,True,94.28571428571428,True,7.5066720911310005,136.01818181818183,2026-05
SC-00160,2026-01-14 07:30:00,Marrakech Food,WH-Agadir,Grossiste Nord,Produit A,239.0,237.0,111.85,26731.1,632.7,4.45,0.0,1477.0,633,85.49,6796.85,Partiel,False,Oriental,False,False,99.16317991631799,False,10.742611032084715,112.78945147679325,2026-01
SC-00161,2026-03-12 16:30:00,Fes Textiles,WH-Fes,Grossiste Nord,Produit F,244.0,218.0,177.58,43328.35,148.6,6.09,0.0,3417.0,333,90.41,1086.89,Livré,False,Sud,False,False,89.34426229508196,False,7.314199192462989,198.7538990825688,2026-03
SC-00162,2026-05-28 07:00:00,Fes Textiles,WH-Fes,BIM,Produit B,1053.0,1017.0,163.14,171790.19,593.9,9.54,7.8,4835.0,994,95.62,4939.66,Livré,False,Oriental,True,False,96.58119658119658,False,8.317326149183364,168.91857423795477,2026-05
SC-00163,2026-06-16 13:45:00,Agadir Plastics,WH-Casablanca,Pharmacie Centrale,Produit E,825.0,773.0,195.35,161167.87,37.8,10.9,8.89,4734.0,1502,93.64,453.05,Livré,False,Oriental,True,False,93.6969696969697,False,11.985449735449736,208.4965976714101,2026-06
SC-00164,2026-04-19 07:15:00,Fes Textiles,WH-Marrakech,Marjane,Produit F,674.0,580.0,151.78,102301.11,521.7,4.78,1.94,4758.0,1436,90.69,5275.19,Livré,False,Souss,False,False,86.05341246290801,False,10.11153919877324,176.38122413793104,2026-04
SC-00165,2026-01-10 22:15:00,Agadir Plastics,WH-Tanger,Grossiste Sud,Produit A,192.0,171.0,136.09,26128.5,79.2,7.17,0.79,1320.0,316,86.65,919.17,Livré,False,Souss,False,False,89.0625,False,11.605681818181818,152.7982456140351,2026-01
SC-00166,2026-06-04 18:30:00,Fes Textiles,WH-Casablanca,Export Client,Produit A,1156.0,1048.0,75.21,86942.86,213.6,3.77,1.6,2190.0,326,91.38,1863.16,Livré,False,Centre,False,False,90.65743944636678,False,8.722659176029962,82.96074427480916,2026-06
SC-00167,2026-04-15 13:30:00,Rabat Pharma,WH-Casablanca,Pharmacie Centrale,Produit D,972.0,912.0,185.38,180184.56,369.9,8.57,0.01,664.0,1289,96.39,3008.38,En retard,True,Oriental,False,True,93.82716049382715,True,8.132954852662882,197.57078947368421,2026-04
SC-00168,2026-05-22 16:15:00,Tanger Components,WH-Fes,Grossiste Sud,Produit E,1026.0,904.0,50.54,51850.93,366.3,9.49,4.45,1506.0,556,82.61,4444.62,En retard,False,Nord,True,False,88.10916179337231,False,12.133824733824733,57.357223451327435,2026-05
SC-00169,2026-03-28 17:30:00,Tanger Components,WH-Casablanca,Grossiste Sud,Produit D,461.0,397.0,234.34,108030.63,199.5,7.63,3.07,2563.0,207,89.53,1222.68,Livré,False,Souss,True,False,86.11713665943601,False,6.128721804511279,272.11745591939547,2026-03
SC-00170,2026-03-10 20:45:00,Fes Textiles,WH-Agadir,Carrefour,Produit D,220.0,200.0,119.495,46436.29,90.6,5.13,0.0,2441.0,1169,91.43,711.67,En retard,False,Centre,False,False,90.9090909090909,False,7.855077262693157,232.18145,2026-03
SC-00171,2026-03-26 21:30:00,Fes Textiles,WH-Agadir,Grossiste Nord,Produit C,622.0,622.0,128.25,84501.18,695.8,6.08,1.75,1888.0,155,84.05,7391.42,Livré,False,Oriental,False,False,100.0,False,10.622908881862605,135.85398713826365,2026-03
SC-00172,2026-05-28 12:15:00,Agadir Plastics,WH-Agadir,Retail Pro,Produit F,487.0,439.0,212.67,103568.57,359.2,10.28,7.6,4855.0,1650,82.34,3611.33,Livré,False,Oriental,True,False,90.14373716632443,False,10.053814031180401,235.91929384965832,2026-05
SC-00173,2026-05-27 19:15:00,Marrakech Food,WH-Agadir,Retail Pro,Produit A,597.0,584.0,34.73,20732.08,734.2,12.93,4.51,236.0,946,99.19,6596.35,Partiel,True,Centre,True,True,97.82244556113902,True,8.984404794333969,35.50013698630137,2026-05
SC-00174,2026-03-31 21:00:00,Marrakech Food,WH-Agadir,Grossiste Nord,Produit F,669.0,660.0,165.29,110579.38,653.4,7.98,0.5,4593.0,1286,95.26,5919.54,Livré,False,Nord,False,False,98.65470852017937,False,9.05959595959596,167.54451515151516,2026-03
SC-00175,2026-02-01 17:45:00,Casa Packaging,WH-Casablanca,Export Client,Produit E,492.0,424.0,63.54,31263.58,42.0,1.75,0.0,5564.0,1274,91.16,336.93,Livré,False,Oriental,False,False,86.1788617886179,False,8.022142857142857,73.73485849056604,2026-02
SC-00176,2026-03-31 07:15:00,Rabat Pharma,WH-Tanger,Carrefour,Produit B,272.0,261.0,166.45,45273.57,584.9,13.81,11.68,2833.0,1705,85.22,6420.4,Livré,False,Sud,True,False,95.95588235294117,False,10.976919131475466,173.4619540229885,2026-03
SC-00177,2026-06-05 08:30:00,Fes Textiles,WH-Agadir,Grossiste Sud,Produit E,665.0,577.0,202.2,134463.85,202.9,3.98,0.0,3847.0,554,99.09,1773.85,Livré,False,Centre,False,False,86.76691729323308,False,8.74248398225727,233.03960138648182,2026-06
SC-00178,2026-02-15 17:30:00,Safi Minerals,WH-Fes,Pharmacie Centrale,Produit B,1046.0,1019.0,58.63,61324.22,343.3,8.2,2.18,2108.0,199,89.46,2943.56,Livré,False,Centre,True,False,97.4187380497132,False,8.574308185260705,60.18078508341512,2026-02
SC-00179,2026-05-26 10:00:00,Agadir Plastics,WH-Tanger,Retail Pro,Produit C,815.0,742.0,185.0,150776.91,659.7,14.89,8.71,3502.0,1415,88.38,3889.02,Livré,False,Centre,True,False,91.04294478527606,False,5.895134151887221,203.20338274932615,2026-05
SC-00180,2026-06-26 06:15:00,Fes Textiles,WH-Casablanca,Retail Pro,Produit A,1013.0,982.0,171.97,174204.15,339.9,2.23,0.5,5996.0,352,85.74,3767.11,Annulé,False,Souss,False,False,96.93978282329714,False,11.08299499852898,177.3973014256619,2026-06
SC-00181,2026-02-21 15:00:00,Safi Minerals,WH-Fes,Carrefour,Produit A,614.0,622.0,103.44,63510.05,70.9,3.05,0.0,2017.0,902,98.18,823.99,Partiel,False,Centre,False,False,101.30293159609121,False,11.621861777150915,102.10618971061093,2026-02
SC-00182,2026-06-24 18:45:00,Rabat Pharma,WH-Fes,BIM,Produit F,470.0,462.0,84.5,39713.28,764.2,14.84,10.49,2094.0,61,99.03,9286.64,Livré,False,Souss,True,False,98.29787234042553,False,12.152106778330278,85.95948051948052,2026-06
SC-00183,2026-05-22 22:15:00,Fes Textiles,WH-Agadir,Grossiste Sud,Produit B,818.0,719.0,227.25,185887.1,426.2,5.36,3.63,1883.0,1274,98.74,4343.15,En retard,False,Sud,True,False,87.89731051344744,False,10.19040356640075,258.5356050069541,2026-05
SC-00184,2026-02-17 22:00:00,Casa Packaging,WH-Agadir,Grossiste Nord,Produit B,341.0,325.0,66.45,22660.0,187.4,6.03,2.52,4213.0,22,99.28,2098.85,Livré,False,Centre,True,False,95.30791788856305,False,11.19983991462113,69.72307692307692,2026-02
